ts,pt,pc,temp,q,choke
2015-06-08,539.6,382.9,77.1,3130.0,42.2
2015-06-09,498.1,389.1,78.3,3321.0,46.1
2015-06-10,453.3,391.0,78.7,3551.0,67.5
2015-06-11,432.2,393.2,78.8,3600.0,100.0
2015-06-12,430.5,392.9,78.4,3617.0,100.0
2015-06-13,426.8,308.3,79.6,3530.0,100.0
2015-06-14,427.3,298.0,79.4,3497.0,100.0
2015-06-15,427.9,298.6,79.2,3494.0,100.0
2015-06-16,428.8,300.0,79.3,3458.0,100.0
2015-06-17,429.4,296.9,78.4,3473.0,100.0
2015-06-18,432.7,294.1,78.7,3453.0,100.0
2015-06-19,434.9,294.4,79.0,3468.0,100.0
2015-06-20,428.3,297.0,79.4,3555.0,100.0
2015-06-21,431.6,295.4,78.5,3549.0,100.0
2015-06-22,429.4,295.4,79.2,3598.0,100.0
2015-06-23,429.4,295.1,79.4,3555.0,100.0
2015-06-24,429.5,297.0,79.8,3550.0,100.0
2015-06-25,429.3,301.1,80.3,3540.0,100.0
2015-06-26,433.2,298.6,79.4,3444.0,100.0
2015-06-27,432.9,301.4,80.3,3484.0,100.0
2015-06-28,433.4,301.4,79.9,3688.0,100.0
2015-06-29,435.6,302.7,80.3,3619.0,100.0
2015-06-30,433.1,301.9,80.2,3625.0,100.0
2015-07-01,436.4,299.9,79.5,3476.0,100.0
2015-07-02,435.1,299.1,79.2,3787.0,100.0
2015-07-03,431.2,299.7,80.1,3763.0,100.0
2015-07-04,432.3,299.2,79.4,3695.0,100.0
2015-07-05,432.4,299.5,79.4,3679.0,100.0
2015-07-06,428.4,298.2,80.2,3643.0,100.0
2015-07-07,431.8,297.5,79.2,3609.0,100.0
2015-07-08,429.0,294.9,79.4,3586.0,100.0
2015-07-09,429.1,293.1,79.0,3547.0,100.0
2015-07-10,428.0,297.3,79.6,3514.0,97.9
2015-07-11,431.2,296.2,78.9,3496.0,97.9
2015-07-12,430.1,296.3,79.1,3445.0,100.0
2015-07-13,427.4,299.6,79.9,3177.0,100.0
2015-07-14,427.3,297.6,80.0,3126.0,100.0
2015-07-15,425.9,296.9,79.8,3091.0,100.0
2015-07-16,425.4,298.6,79.9,3053.0,100.0
2015-07-17,428.6,294.8,77.9,3032.0,100.0
2015-07-18,430.6,292.8,75.9,3061.0,100.0
2015-07-19,427.1,295.7,78.3,3028.0,100.0
2015-07-20,424.8,297.0,80.6,2996.0,100.0
2015-07-21,428.8,293.5,77.7,3031.0,100.0
2015-07-22,425.3,295.3,80.0,3099.0,100.0
2015-07-23,429.4,293.3,78.3,3081.0,100.0
2015-07-24,426.4,292.8,79.0,3040.0,100.0
2015-07-25,424.8,293.2,79.9,3010.0,100.0
2015-07-26,425.0,292.6,79.6,2963.0,100.0
2015-07-27,424.3,294.1,79.7,2939.0,100.0
2015-07-28,423.5,291.3,80.9,2907.0,100.0
2015-07-29,423.9,287.7,80.9,2956.0,100.0
2015-07-30,425.0,286.2,80.7,2884.0,100.0
2015-07-31,425.2,287.5,81.0,2822.0,100.0
2015-08-01,428.1,286.2,80.0,2804.0,100.0
2015-08-02,424.7,287.3,80.6,2792.0,100.0
2015-08-03,427.6,284.3,79.3,2788.0,100.0
2015-08-04,426.6,284.1,80.4,2807.0,100.0
2015-08-05,428.5,284.0,80.3,2752.0,100.0
2015-08-06,425.9,284.4,80.8,2737.0,100.0
2015-08-07,422.4,286.4,81.7,2780.0,100.0
2015-08-08,425.8,285.4,80.8,2773.0,100.0
2015-08-09,428.2,283.6,79.9,2762.0,100.0
2015-08-10,426.7,284.7,80.9,2747.0,100.0
2015-08-11,424.6,283.4,80.4,2737.0,100.0
2015-08-12,424.3,285.6,81.2,2725.0,100.0
2015-08-13,425.3,285.8,81.3,2723.0,100.0
2015-08-14,427.0,283.0,80.1,2721.0,100.0
2015-08-15,426.0,282.4,80.0,2692.0,100.0
2015-08-16,422.3,285.7,81.7,2653.0,100.0
2015-08-17,423.0,283.5,81.5,2641.0,100.0
2015-08-18,427.7,281.2,79.0,2640.0,100.0
2015-08-19,427.2,281.5,79.6,2671.0,97.9
2015-08-20,425.4,282.0,80.6,2657.0,100.0
2015-08-21,426.8,281.7,80.3,2643.0,100.0
2015-08-22,426.5,282.7,80.5,2618.0,100.0
2015-08-23,427.4,282.1,79.8,2544.0,100.0
2015-08-24,426.9,281.2,79.2,2555.0,100.0
2015-08-25,425.3,282.0,80.5,2540.0,100.0
2015-08-26,429.5,7.0,79.6,1737.0,56.4
2015-08-27,18.6,0.0,17.1,0.0,0.1
2015-08-28,18.3,0.0,14.0,0.0,0.1
2015-08-29,18.4,0.0,14.5,0.0,0.1
2015-08-30,42.2,0.0,14.5,0.0,0.6
2015-08-31,442.6,52.5,75.2,3055.0,89.9
2015-09-01,423.5,179.0,81.5,2667.0,100.0
2015-09-02,427.2,180.7,80.7,2401.0,100.0
2015-09-03,440.4,182.3,80.7,2400.0,100.0
2015-09-04,432.2,183.7,81.0,2266.0,100.0
2015-09-05,425.3,182.6,80.1,2296.0,100.0
2015-09-06,423.8,183.3,80.7,2203.0,100.0
2015-09-07,422.8,184.2,81.1,2183.0,100.0
2015-09-08,422.2,184.3,81.3,2167.0,100.0
2015-09-09,422.6,186.1,81.5,2162.0,100.0
2015-09-10,425.1,184.8,81.2,2155.0,100.0
2015-09-11,426.9,182.6,80.0,2177.0,100.0
2015-09-12,427.6,181.2,79.1,2174.0,100.0
2015-09-13,426.1,181.4,80.3,2151.0,100.0
2015-09-14,426.0,179.7,79.9,2123.0,100.0
2015-09-15,426.3,180.1,80.6,2171.0,100.0
2015-09-16,425.3,179.9,81.0,2182.0,100.0
2015-09-17,423.0,178.3,81.1,2176.0,100.0
2015-09-18,422.5,177.6,81.3,2230.0,100.0
2015-09-19,423.1,177.3,81.4,2160.0,100.0
2015-09-20,424.4,178.3,81.5,2129.0,100.0
2015-09-21,425.5,176.9,81.1,2261.0,100.0
2015-09-22,505.5,165.2,74.8,1936.0,68.6
2015-09-23,429.0,176.6,81.0,2274.0,100.0
2015-09-24,433.2,175.4,79.5,2269.0,100.0
2015-09-25,430.8,174.2,80.0,2281.0,100.0
2015-09-26,427.8,175.8,80.9,2265.0,100.0
2015-09-27,429.5,176.6,80.9,2265.0,100.0
2015-09-28,433.7,174.5,79.8,2242.0,100.0
2015-09-29,432.9,173.3,78.7,2240.0,97.9
2015-09-30,428.9,174.5,79.8,2069.0,97.9
2015-10-01,415.0,174.9,80.6,2105.0,100.0
2015-10-02,385.3,175.9,81.7,2188.0,100.0
2015-10-03,385.9,176.3,81.6,2176.0,100.0
2015-10-04,383.8,177.5,82.3,2150.0,97.9
2015-10-05,388.2,175.6,80.8,2153.0,100.0
2015-10-06,390.9,172.7,78.2,2146.0,100.0
2015-10-07,391.4,171.8,77.7,2138.0,100.0
2015-10-08,386.5,172.8,79.5,2123.0,100.0
2015-10-09,381.6,176.9,81.8,2136.0,100.0
2015-10-10,385.5,175.8,81.5,2134.0,100.0
2015-10-11,389.4,173.8,80.6,2139.0,100.0
2015-10-12,390.1,173.7,80.2,2130.0,100.0
2015-10-13,407.0,173.5,79.6,1890.0,90.7
2015-10-14,397.6,175.6,80.4,2058.0,100.0
2015-10-15,412.6,174.2,79.9,2082.0,100.0
2015-10-16,384.0,176.0,81.7,2115.0,100.0
2015-10-17,383.2,174.6,82.0,2082.0,100.0
2015-10-18,381.4,174.7,82.2,2072.0,100.0
2015-10-19,384.7,174.4,81.9,2026.0,100.0
2015-10-20,387.3,173.0,81.3,2027.0,100.0
2015-10-21,389.0,171.4,79.7,2013.0,100.0
2015-10-22,388.0,215.5,79.3,2007.0,100.0
2015-10-23,386.5,290.5,80.0,1995.0,100.0
2015-10-24,390.7,289.0,79.7,1984.0,99.9
2015-10-25,387.9,289.0,80.1,2069.0,100.0
2015-10-26,387.6,289.7,80.0,1986.0,100.0
2015-10-27,387.7,291.2,80.9,1980.0,100.0
2015-10-28,393.7,290.2,79.5,2112.0,100.0
2015-10-29,429.3,284.3,76.8,1720.0,77.6
2015-10-30,433.7,283.6,79.0,2021.0,90.0
2015-10-31,393.8,292.1,80.7,2363.0,100.0
2015-11-01,393.5,294.2,81.1,2350.0,100.0
2015-11-02,410.1,292.8,79.9,2233.0,94.0
2015-11-03,402.2,294.3,80.5,2063.0,100.0
2015-11-04,405.1,293.8,81.2,2089.0,100.0
2015-11-05,409.4,289.9,80.7,2092.0,100.0
2015-11-06,399.3,287.6,80.8,1964.0,100.0
2015-11-07,396.1,286.6,80.6,1942.0,100.0
2015-11-08,398.0,284.2,79.5,1890.0,100.0
2015-11-09,398.0,282.7,78.6,1747.0,100.0
2015-11-10,393.8,285.6,80.3,1741.0,100.0
2015-11-11,384.7,287.5,80.3,1800.0,100.0
2015-11-12,386.3,286.4,79.8,2121.0,100.0
2015-11-13,390.2,286.0,79.3,2110.0,100.0
2015-11-14,383.4,286.3,80.8,2159.0,100.0
2015-11-15,385.2,290.7,81.9,2136.0,100.0
2015-11-16,393.6,286.6,79.5,2136.0,97.9
2015-11-17,393.0,286.0,78.9,2125.0,100.0
2015-11-18,384.5,288.0,81.5,2158.0,100.0
2015-11-19,380.0,287.5,81.9,2218.0,100.0
2015-11-20,391.9,285.6,80.9,2121.0,100.0
2015-11-21,403.0,281.9,80.5,2172.0,100.0
2015-11-22,404.2,282.7,80.9,2105.0,100.0
2015-11-23,405.8,282.6,79.7,2097.0,100.0
2015-11-24,403.5,281.6,80.5,2069.0,100.0
2015-11-25,403.9,280.0,80.4,2053.0,100.0
2015-11-26,405.1,280.0,79.3,2045.0,100.0
2015-11-27,407.9,278.4,78.7,2013.0,100.0
2015-11-28,407.0,276.9,78.7,2025.0,100.0
2015-11-29,405.5,275.5,79.1,1993.0,100.0
2015-11-30,402.0,275.2,79.8,1973.0,100.0
2015-12-01,403.6,276.2,79.8,1956.0,100.0
2015-12-02,408.3,274.9,78.1,1933.0,100.0
2015-12-03,407.2,275.8,79.6,1946.0,100.0
2015-12-04,397.8,275.1,79.0,1998.0,100.0
2015-12-05,400.9,275.4,77.6,2021.0,100.0
2015-12-06,397.4,276.6,80.0,1987.0,100.0
2015-12-07,400.8,279.0,80.4,2011.0,100.0
2015-12-08,408.2,278.6,79.1,2001.0,100.0
2015-12-09,405.2,276.0,78.6,856.0,65.1
2015-12-10,394.4,279.7,78.4,2199.0,100.0
2015-12-11,393.0,281.5,80.3,2069.0,100.0
2015-12-12,391.2,282.3,81.3,2023.0,100.0
2015-12-13,390.6,281.8,81.2,1987.0,100.0
2015-12-14,392.7,280.8,80.1,1976.0,100.0
2015-12-15,391.7,278.9,79.5,1960.0,100.0
2015-12-16,391.9,277.1,79.5,1945.0,100.0
2015-12-17,391.6,278.0,79.0,1950.0,100.0
2015-12-18,392.1,276.7,78.0,1929.0,100.0
2015-12-19,390.9,276.0,78.5,1912.0,100.0
2015-12-20,390.3,275.0,78.1,1893.0,100.0
2015-12-21,390.0,273.7,77.7,1877.0,100.0
2015-12-22,389.8,273.5,78.3,1860.0,100.0
2015-12-23,386.2,272.6,77.6,1863.0,97.9
2015-12-24,385.0,272.1,77.9,1855.0,100.0
2015-12-25,381.3,272.6,79.2,1837.0,100.0
2015-12-26,382.1,272.0,79.0,1832.0,100.0
2015-12-27,383.6,270.6,78.6,1822.0,100.0
2015-12-28,383.7,270.6,78.5,1810.0,97.9
2015-12-29,384.4,269.4,78.0,1807.0,100.0
2015-12-30,385.4,268.9,77.7,1802.0,100.0
2015-12-31,384.2,269.7,78.4,1792.0,100.0
2016-01-01,382.7,270.8,79.3,1776.0,100.0
2016-01-02,387.6,267.8,77.3,1754.0,100.0
2016-01-03,548.6,246.1,64.5,1233.0,71.0
2016-01-04,488.1,237.4,63.6,1458.0,76.1
2016-01-05,386.9,267.1,77.1,1845.0,100.0
2016-01-06,387.9,268.4,78.0,1834.0,100.0
2016-01-07,387.6,268.1,76.8,1832.0,100.0
2016-01-08,388.6,270.2,78.1,1825.0,100.0
2016-01-09,390.9,270.4,77.1,1832.0,100.0
2016-01-10,391.2,271.3,77.2,1840.0,100.0
2016-01-11,392.7,274.1,79.2,1851.0,100.0
2016-01-12,390.5,277.1,80.5,1857.0,100.0
2016-01-13,412.9,274.0,79.3,1660.0,90.2
2016-01-14,394.6,278.1,80.2,1814.0,100.0
2016-01-15,389.7,277.2,80.1,1830.0,100.0
2016-01-16,385.7,275.8,80.6,1814.0,100.0
2016-01-17,383.1,278.9,81.2,1795.0,100.0
2016-01-18,386.2,276.1,80.6,1787.0,100.0
2016-01-19,387.5,274.5,80.7,1728.0,100.0
2016-01-20,405.2,270.2,79.1,1513.0,84.5
2016-01-21,411.3,272.6,78.9,1666.0,100.0
2016-01-22,408.9,269.7,77.3,1616.0,100.0
2016-01-23,394.0,271.8,78.0,1643.0,100.0
2016-01-24,384.0,273.4,79.8,1655.0,100.0
2016-01-25,436.4,264.9,74.9,1426.0,76.1
2016-01-26,443.8,256.3,71.2,1523.0,80.9
2016-01-27,379.7,272.6,80.3,1678.0,100.0
2016-01-28,383.4,269.6,78.3,1623.0,100.0
2016-01-29,385.2,267.8,77.2,1620.0,100.0
2016-01-30,384.8,267.0,77.3,1610.0,100.0
2016-01-31,379.5,269.0,80.0,1588.0,100.0
2016-02-01,384.8,267.9,77.6,1581.0,100.0
2016-02-02,385.1,265.8,77.1,1572.0,100.0
2016-02-03,383.8,266.8,79.2,1561.0,100.0
2016-02-04,418.9,262.3,76.4,1356.0,83.1
2016-02-05,388.0,266.5,77.1,1607.0,100.0
2016-02-06,384.2,267.2,78.0,1553.0,100.0
2016-02-07,387.8,265.8,76.5,1554.0,100.0
2016-02-08,387.0,266.7,77.9,1553.0,100.0
2016-02-09,388.0,267.6,79.0,1569.0,100.0
2016-02-10,389.8,268.4,80.0,1504.0,100.0
2016-02-11,399.2,266.5,79.0,1531.0,100.0
2016-02-12,403.4,265.2,77.4,1440.0,100.0
2016-02-13,401.0,267.3,79.2,1403.0,100.0
2016-02-14,404.2,265.9,78.9,1441.0,100.0
2016-02-15,402.1,265.0,79.0,1430.0,100.0
2016-02-16,408.3,263.6,76.0,1421.0,100.0
2016-02-17,409.7,262.4,75.8,1409.0,100.0
2016-02-18,404.6,266.2,78.7,1395.0,100.0
2016-02-19,406.6,263.9,76.6,1348.0,100.0
2016-02-20,399.8,263.2,77.8,1377.0,100.0
2016-02-21,399.9,263.3,78.4,1341.0,100.0
2016-02-22,391.2,265.7,79.9,1380.0,100.0
2016-02-23,393.8,266.1,79.6,1374.0,100.0
2016-02-24,394.0,267.6,80.1,1364.0,100.0
2016-02-25,399.9,269.3,80.2,1385.0,100.0
2016-02-26,384.1,274.4,81.8,1536.0,100.0
2016-02-27,386.8,275.7,82.2,1530.0,100.0
2016-02-28,389.3,276.6,82.4,1534.0,100.0
2016-02-29,396.6,274.8,80.7,1524.0,100.0
2016-03-01,397.5,272.5,79.9,1518.0,100.0
2016-03-02,391.6,276.7,82.0,1498.0,100.0
2016-03-03,391.0,277.2,82.4,1493.0,100.0
2016-03-04,392.3,276.5,81.9,1479.0,100.0
2016-03-05,390.1,276.7,82.0,1464.0,100.0
2016-03-06,389.6,275.6,82.0,1456.0,100.0
2016-03-07,388.2,274.9,82.1,1446.0,100.0
2016-03-08,392.9,274.5,80.9,1436.0,100.0
2016-03-09,393.6,273.9,81.2,1420.0,100.0
2016-03-10,392.6,274.1,81.3,1406.0,100.0
2016-03-11,396.0,272.4,80.3,1397.0,100.0
2016-03-12,391.0,271.8,79.9,1394.0,100.0
2016-03-13,398.8,272.6,80.0,1368.0,100.0
2016-03-14,380.8,276.1,82.2,1385.0,100.0
2016-03-15,379.9,274.4,82.4,1377.0,100.0
2016-03-16,380.0,274.9,82.4,1403.0,100.0
2016-03-17,380.1,311.0,82.5,1326.0,100.0
2016-03-18,382.4,314.7,82.3,1328.0,100.0
2016-03-19,380.9,314.4,82.3,1323.0,100.0
2016-03-20,382.4,313.7,82.2,1316.0,100.0
2016-03-21,385.1,313.2,82.0,1310.0,100.0
2016-03-22,384.5,314.2,82.3,1254.0,100.0
2016-03-23,387.6,315.9,82.2,1238.0,100.0
2016-03-24,392.8,313.3,80.3,1259.0,100.0
2016-03-25,387.8,313.1,81.4,1272.0,100.0
2016-03-26,395.8,309.7,79.2,1258.0,100.0
2016-03-27,398.8,308.9,78.3,1209.0,100.0
2016-03-28,397.4,310.2,80.2,1237.0,100.0
2016-03-29,391.8,311.6,81.1,1233.0,100.0
2016-03-30,392.3,313.5,81.3,1204.0,100.0
2016-03-31,395.7,311.7,81.2,1175.0,100.0
2016-04-01,403.2,309.1,78.9,1151.0,100.0
2016-04-02,399.9,310.7,79.3,1148.0,100.0
2016-04-03,397.3,311.0,80.4,1149.0,100.0
2016-04-04,393.9,311.7,80.6,1142.0,100.0
2016-04-05,392.2,310.6,80.7,1147.0,100.0
2016-04-06,412.6,305.4,78.6,993.0,86.5
2016-04-07,384.1,311.2,81.9,1121.0,100.0
2016-04-08,380.9,312.1,81.9,1298.0,100.0
2016-04-09,383.6,311.1,80.7,1264.0,100.0
2016-04-10,383.3,309.8,80.0,1245.0,100.0
2016-04-11,381.9,311.2,80.5,1242.0,100.0
2016-04-12,383.1,310.5,79.6,1202.0,100.0
2016-04-13,383.5,309.5,79.6,1195.0,100.0
2016-04-14,379.0,310.3,81.0,1186.0,100.0
2016-04-15,379.6,309.0,80.8,1174.0,100.0
2016-04-16,379.1,308.3,80.6,1450.0,100.0
2016-04-17,376.6,309.3,80.5,1446.0,100.0
2016-04-18,380.9,309.6,80.0,1182.0,100.0
2016-04-19,380.0,307.8,80.9,1299.0,100.0
2016-04-20,380.3,308.4,80.3,1314.0,100.0
2016-04-21,379.2,307.8,80.8,1162.0,100.0
2016-04-22,379.5,309.9,81.3,1056.0,100.0
2016-04-23,380.7,309.7,81.1,1177.0,100.0
2016-04-24,380.0,310.9,81.4,1153.0,100.0
2016-04-25,382.3,307.4,80.5,1174.0,100.0
2016-04-26,383.2,304.7,80.0,1196.0,100.0
2016-04-27,382.0,304.6,80.2,1188.0,100.0
2016-04-28,383.3,304.8,79.9,1171.0,100.0
2016-04-29,385.4,301.7,78.3,1112.0,100.0
2016-04-30,382.3,302.2,79.5,1108.0,100.0
2016-05-01,384.5,299.9,77.4,1104.0,100.0
2016-05-02,383.4,299.4,77.3,1146.0,100.0
2016-05-03,380.4,301.0,78.4,1137.0,100.0
2016-05-04,383.4,300.5,78.3,1122.0,100.0
2016-05-05,384.0,299.7,78.1,1118.0,100.0
2016-05-06,381.8,300.6,78.8,1117.0,100.0
2016-05-07,380.2,302.4,79.4,1121.0,100.0
2016-05-08,382.7,301.0,78.5,1112.0,100.0
2016-05-09,381.8,301.2,78.7,1101.0,100.0
2016-05-10,379.0,302.6,80.1,1089.0,100.0
2016-05-11,378.0,301.5,80.3,1088.0,100.0
2016-05-12,376.9,301.8,80.5,1081.0,100.0
2016-05-13,378.1,298.5,79.8,1073.0,100.0
2016-05-14,379.1,297.5,79.3,1065.0,100.0
2016-05-15,418.4,280.7,71.7,834.0,69.3
2016-05-16,378.0,297.4,80.3,778.0,100.0
2016-05-17,378.0,301.6,80.5,1063.0,100.0
2016-05-18,378.8,301.8,80.4,1060.0,100.0
2016-05-19,380.4,299.6,79.7,1053.0,100.0
2016-05-20,381.7,300.4,79.7,1038.0,100.0
2016-05-21,382.4,300.2,79.8,1021.0,100.0
2016-05-22,379.7,301.8,80.3,1030.0,100.0
2016-05-23,377.3,300.4,80.8,1035.0,100.0
2016-05-24,378.1,298.0,80.3,1041.0,100.0
2016-05-25,377.8,300.0,80.5,1042.0,100.0
2016-05-26,377.1,302.7,81.0,1042.0,100.0
2016-05-27,377.3,302.8,81.1,1035.0,100.0
2016-05-28,378.0,302.4,81.3,1039.0,100.0
2016-05-29,380.9,302.4,80.7,1036.0,100.0
2016-05-30,376.7,300.8,81.2,1022.0,100.0
2016-05-31,377.4,298.9,80.7,1044.0,100.0
2016-06-01,377.8,297.7,80.5,1031.0,100.0
2016-06-02,378.2,298.7,80.5,1038.0,100.0
2016-06-03,376.7,300.5,81.1,997.0,100.0
2016-06-04,377.2,298.1,80.7,1078.0,100.0
2016-06-05,377.2,298.7,80.7,1076.0,100.0
2016-06-06,377.4,302.0,81.0,1072.0,100.0
2016-06-07,377.9,300.7,81.1,1079.0,100.0
2016-06-08,380.1,297.9,80.7,674.0,67.7
2016-06-09,381.7,273.4,78.5,552.0,49.0
2016-06-10,381.6,294.7,80.0,1088.0,100.0
2016-06-11,381.9,300.0,80.1,1075.0,100.0
2016-06-12,383.7,298.1,78.9,1019.0,100.0
2016-06-13,384.7,299.4,79.4,1075.0,100.0
2016-06-14,385.5,297.7,78.5,1071.0,100.0
2016-06-15,385.3,296.8,79.3,1066.0,100.0
2016-06-16,386.0,296.7,79.2,1071.0,100.0
2016-06-17,380.7,299.1,80.4,1048.0,100.0
2016-06-18,381.8,295.6,79.6,1053.0,100.0
2016-06-19,381.5,297.9,80.3,1052.0,100.0
2016-06-20,383.6,297.1,79.4,1052.0,100.0
2016-06-21,382.8,299.4,80.3,1051.0,100.0
2016-06-22,385.3,297.9,79.8,1051.0,100.0
2016-06-23,383.3,299.3,80.4,1055.0,100.0
2016-06-24,380.5,301.1,81.3,1051.0,100.0
2016-06-25,381.1,301.3,81.1,1046.0,100.0
2016-06-26,380.3,298.3,80.9,1051.0,100.0
2016-06-27,382.1,297.7,80.5,1036.0,100.0
2016-06-28,384.6,298.6,79.9,1046.0,100.0
2016-06-29,383.1,298.9,80.5,1047.0,100.0
2016-06-30,383.0,298.0,80.0,1043.0,100.0
2016-07-01,385.9,297.9,80.0,1041.0,100.0
2016-07-02,381.9,298.2,80.5,1041.0,100.0
2016-07-03,382.5,298.3,80.5,1035.0,100.0
2016-07-04,381.0,299.1,80.9,1035.0,100.0
2016-07-05,380.0,299.4,81.1,1036.0,100.0
2016-07-06,380.4,297.5,80.8,1030.0,100.0
2016-07-07,383.1,297.7,80.2,1057.0,100.0
2016-07-08,383.9,297.9,80.1,1058.0,100.0
2016-07-09,388.0,295.6,79.9,1016.0,89.9
2016-07-10,381.1,297.6,79.8,1104.0,100.0
2016-07-11,388.0,296.3,79.5,1053.0,92.8
2016-07-12,379.8,294.9,80.4,1091.0,100.0
2016-07-13,382.7,294.4,80.3,582.0,60.5
2016-07-14,435.6,225.9,62.6,270.0,11.7
2016-07-15,581.0,194.2,48.6,217.0,12.2
2016-07-16,575.3,236.3,58.5,1040.0,22.9
2016-07-17,563.1,242.0,58.7,457.0,21.1
2016-07-18,492.5,259.7,68.0,712.0,30.2
2016-07-19,391.6,288.9,77.5,813.0,40.3
2016-07-20,393.0,290.0,76.8,822.0,40.3
2016-07-21,390.8,291.9,78.4,805.0,40.0
2016-07-22,402.5,293.5,78.2,762.0,39.1
2016-07-23,382.2,294.5,79.2,770.0,40.5
2016-07-24,379.6,293.5,79.1,791.0,40.0
2016-07-25,419.4,287.3,74.3,755.0,34.6
2016-07-26,453.9,282.6,71.6,732.0,32.1
2016-07-27,456.1,282.3,71.8,717.0,31.9
2016-07-28,456.0,281.5,71.4,727.0,31.9
2016-07-29,454.1,282.7,72.9,721.0,31.9
2016-07-30,450.9,281.4,73.0,742.0,31.9
2016-07-31,437.0,282.1,73.9,723.0,33.6
2016-08-01,431.3,282.4,74.5,731.0,34.3
2016-08-02,449.1,280.9,72.3,749.0,31.6
2016-08-03,471.4,276.4,68.5,660.0,29.8
2016-08-04,470.5,276.6,69.7,744.0,30.3
2016-08-05,470.2,273.8,69.4,690.0,30.3
2016-08-06,470.0,275.3,69.3,668.0,30.3
2016-08-07,473.0,272.9,64.4,716.0,30.3
2016-08-08,470.1,271.1,65.4,677.0,30.3
2016-08-09,475.5,267.9,66.2,638.0,29.3
2016-08-10,475.0,271.2,67.1,680.0,30.2
2016-08-11,476.0,272.9,66.4,673.0,30.2
2016-08-12,480.8,271.5,65.0,586.0,27.3
2016-08-13,29.1,162.0,18.7,0.0,1.6
2016-08-14,0.0,129.6,0.0,0.0,0.6
2016-08-15,0.0,31.2,0.0,0.0,0.6
2016-08-16,0.0,0.0,0.0,0.0,0.6
2016-08-17,0.0,0.5,0.0,0.0,0.6
2016-08-18,0.0,17.3,0.0,0.0,0.6
2016-08-19,0.0,92.3,0.0,0.0,0.6
2016-08-20,0.0,289.3,0.0,0.0,0.6
2016-08-21,0.0,289.4,0.0,0.0,0.6
2016-08-22,0.0,289.5,0.0,0.0,0.6
2016-08-23,0.0,289.4,0.0,0.0,0.6
2016-08-24,0.0,289.4,0.0,0.0,0.6
2016-08-25,0.0,289.5,0.0,0.0,0.7
2016-08-26,0.0,289.4,0.0,0.0,1.0
2016-08-27,0.0,289.5,0.0,0.0,1.0
2016-08-28,0.0,289.4,0.0,0.0,1.0
2016-08-29,0.0,289.2,0.0,0.0,1.0
2016-08-30,0.0,289.4,0.0,0.0,1.2
2016-08-31,0.0,289.5,0.0,0.0,1.3
2016-09-01,0.0,289.2,0.0,0.0,1.3
2016-09-02,0.0,289.3,0.0,0.0,1.2
2016-09-03,0.0,289.3,0.0,0.0,1.1
2016-09-04,0.0,289.5,0.0,0.0,1.1
2016-09-05,0.0,289.4,0.0,0.0,1.1
2016-09-06,0.0,289.5,0.0,0.0,1.1
2016-09-07,0.0,289.5,0.0,0.0,1.1
2016-09-08,0.0,289.5,0.0,0.0,1.0
2016-09-09,0.0,289.5,0.0,0.0,1.0
2016-09-10,0.0,289.5,0.0,0.0,1.0
2016-09-11,0.0,289.3,0.0,0.0,1.0
2016-09-12,0.0,289.5,0.0,0.0,1.0
2016-09-13,0.0,289.5,0.0,0.0,1.0
2016-09-14,0.0,289.5,0.0,0.0,1.0
2016-09-15,0.0,289.5,0.0,0.0,1.0
2016-09-16,0.0,289.5,0.0,0.0,1.0
2016-09-17,0.0,289.5,0.0,0.0,0.9
